HRU_ID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
6972,1,28,1,52,28,1,28,1,28,1,70,28
6971,1,28,28,28,28,1,28,1,28,1,28,1
3575,1,52,52,52,52,52,52,52,52,52,52,52
3576,1,1,52,52,16,52,52,52,52,52,52,52
3573,1,52,52,52,52,52,52,52,52,52,52,52
3574,52,52,52,52,52,52,52,52,52,52,52,52
3579,16,16,12,16,16,16,16,16,16,16,1,28
6977,70,28,19,63,19,28,63,28,28,19,19,52
3577,16,16,12,16,16,16,5,16,16,16,4,16
3578,16,16,12,16,16,16,16,16,16,16,16,12
1879,16,16,12,16,16,16,16,16,16,16,16,16
1878,12,16,12,16,12,16,16,16,16,16,16,16
1877,16,16,12,16,16,16,16,16,16,16,16,12
1876,16,16,12,16,16,16,16,16,16,16,16,12
1875,16,16,12,16,16,16,16,16,16,16,16,12
1874,16,16,12,16,16,16,16,16,16,16,16,16
1873,16,16,12,16,16,16,16,16,16,16,16,16
1872,16,16,12,16,16,16,16,16,16,16,16,16
10458,52,52,52,28,28,27,19,28,43,81,28,52
1881,16,16,12,16,16,16,16,16,16,16,16,12
1880,16,16,12,16,16,16,16,16,16,16,16,12
3084,1,28,1,28,27,1,28,1,28,1,28,1
3085,28,1,28,1,28,1,28,1,28,1,28,1
3086,28,1,28,1,28,1,28,1,28,1,28,1
3087,28,1,28,1,28,1,28,1,28,1,28,1
3081,28,1,28,1,28,1,28,1,28,1,28,1
3082,28,1,28,1,28,1,28,1,28,1,28,1
3083,28,1,28,1,28,1,28,1,28,1,28,1
3088,28,1,28,1,28,1,28,1,1,1,28,1
3089,28,1,28,1,28,1,28,1,28,1,28,1
519,28,1,28,1,28,1,28,1,28,1,28,1
7384,52,16,12,16,16,16,16,16,16,16,16,16
7383,63,28,28,1,28,1,28,63,28,63,28,63
7382,63,28,28,1,28,1,28,63,28,63,28,63
7381,63,28,28,1,28,1,28,63,28,63,28,63
7380,63,28,28,1,28,1,28,63,28,63,28,63
7379,63,28,28,1,28,1,28,63,28,63,28,63
7378,63,28,28,1,28,1,28,63,28,63,28,63
7377,63,28,28,1,28,1,28,63,28,63,28,63
7376,28,63,28,63,28,63,28,63,28,63,28,63
7375,28,63,28,63,28,63,28,63,28,63,28,63
2355,28,1,28,1,28,1,28,28,28,1,28,1
2356,27,28,28,1,28,1,28,1,28,1,28,1
514,28,1,28,1,28,1,28,1,28,1,28,1
517,28,1,28,1,28,1,28,1,28,1,28,1
516,28,1,28,1,28,1,28,1,28,1,28,1
2124,1,1,28,1,28,70,28,1,28,70,28,27
2123,1,1,28,1,28,70,28,1,28,70,28,27
2122,1,1,28,1,28,70,28,1,28,70,28,27
2121,1,1,28,1,28,70,28,1,28,70,28,27
2128,27,28,1,28,1,28,1,28,1,28,1,28
2127,27,28,1,28,1,28,1,28,1,28,1,28
2126,27,28,1,28,1,28,1,28,1,28,1,28
2125,1,1,28,1,28,70,28,1,28,70,28,27
6814,91,91,12,91,91,6,12,1,16,73,1,91
2130,1,28,1,28,1,28,1,1,28,1,1,1
2129,1,28,1,28,1,28,1,1,28,1,28,1
4197,URHD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4196,URHD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4195,URHD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4194,URHD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4193,URHD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4192,URHD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
6463,28,1,28,1,28,1,28,1,28,1,28,1
6462,28,1,28,1,19,1,81,81,28,1,1,28
6461,52,21,11,70,19,73,81,81,70,1,1,70
6460,52,21,11,70,19,73,81,81,81,1,63,70
6459,28,1,28,1,28,1,28,1,28,1,28,1
6458,28,1,28,1,28,1,28,1,28,1,28,1
6457,28,1,28,1,28,1,28,1,28,1,28,1
6456,28,1,28,1,28,1,28,1,28,1,28,1
6455,28,1,28,1,28,1,28,1,28,1,28,1
4198,URHD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3451,52,52,52,52,52,1,27,52,27,1,28,1
3452,16,28,12,52,16,16,52,16,16,52,1,28
3449,52,52,52,52,52,16,52,52,27,1,28,1
3450,52,52,52,52,52,1,27,52,27,1,28,1
3447,16,16,12,16,16,16,16,16,16,16,28,1
3448,16,16,12,27,27,1,28,1,28,1,28,1
3445,52,52,52,52,52,1,27,52,27,1,28,1
3446,16,16,12,16,16,16,16,16,16,16,16,12
3453,16,16,12,52,52,52,52,52,52,52,52,52
3454,16,16,12,52,16,16,52,16,52,52,52,52
8234,16,16,12,16,16,16,16,16,16,16,16,12
8233,16,16,12,16,16,16,16,16,16,16,16,12
8236,27,28,28,28,28,27,28,28,28,1,4,1
8235,1,1,28,1,16,1,28,28,1,1,1,1
8230,16,16,12,12,16,16,16,16,16,16,16,16
8229,52,52,52,52,52,52,52,52,52,52,52,52
8232,16,16,12,16,16,16,16,16,16,16,16,12
8231,16,16,12,16,16,16,16,16,16,16,16,12
8238,27,28,28,28,28,52,43,52,52,52,52,1
8237,16,16,12,16,16,16,16,16,16,16,16,16
11138,52,52,52,52,52,52,52,52,28,52,52,52
11137,81,81,70,28,19,70,28,1,70,81,122,70
11140,70,28,63,70,19,19,70,28,63,70,43,52
11139,70,28,21,43,73,21,43,73,70,43,73,70
11142,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11141,19,1,16,19,63,16,19,52,70,19,1,1
11144,16,16,16,16,16,16,16,16,16,16,16,16
11143,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11146,16,16,16,16,16,16,16,16,16,16,16,16
11145,16,16,16,16,16,16,16,16,16,16,16,16
4025,16,16,12,16,16,16,16,16,16,16,16,12
3937,11,11,12,31,16,16,16,52,52,16,52,5
4023,1,16,12,16,16,16,1,16,1,28,1,28
2264,1,28,1,28,1,1,1,1,1,1,1,16
4022,1,28,1,28,1,28,1,28,1,28,1,28
3932,1,1,12,28,16,16,1,1,16,1,16,12
6811,28,1,28,1,70,28,1,28,1,70,28,1
4019,1,28,1,28,1,28,1,28,1,28,1,28
3878,16,16,12,16,16,16,16,16,16,16,16,16
3877,27,28,1,28,1,28,1,28,1,28,1,28
3876,27,27,27,28,27,27,5,52,52,52,52,52
3875,28,27,27,28,27,27,5,52,52,52,52,52
3874,28,27,27,28,27,27,5,52,52,52,52,52
3873,16,16,12,16,16,16,16,16,16,16,16,16
3872,16,16,12,16,16,16,16,16,16,16,16,12
2956,16,16,12,16,28,28,28,1,5,5,5,5
2957,27,28,1,28,1,28,1,1,5,1,28,1
2958,27,28,1,28,1,28,1,1,5,1,1,1
2959,16,1,12,16,16,16,16,1,16,16,16,16
2952,27,28,27,27,28,1,28,27,1,28,1,4
2953,1,1,28,1,28,1,28,1,28,1,1,1
2954,16,16,12,16,16,16,16,16,16,16,16,16
2955,27,1,28,1,28,1,28,1,28,1,28,1
2960,1,1,1,5,16,16,16,16,16,1,1,16
2961,16,16,12,16,1,28,1,28,1,28,1,28
4027,1,28,1,28,1,28,1,28,1,28,1,28
6022,28,1,28,1,28,1,1,1,1,1,1,1
6023,28,1,28,1,16,28,1,1,1,1,1,1
6020,10,8,10,10,7,1,10,10,10,10,10,10
6021,28,1,28,1,28,1,28,1,28,1,28,1
6018,28,1,28,1,16,1,1,1,28,1,28,28
6019,28,1,28,1,16,1,1,1,28,28,1,28
6016,28,1,12,28,1,28,1,28,1,28,1,28
6017,28,1,28,1,16,1,1,1,1,1,1,1
6014,28,1,12,5,7,10,5,10,10,10,10,28
6015,28,1,12,28,1,28,1,28,1,28,1,28
7735,27,28,1,28,1,28,1,28,1,28,1,28
7734,52,52,52,52,12,52,52,52,52,52,52,5
2189,1,1,28,1,28,1,28,1,28,28,1,1
99,19,70,19,70,81,81,81,81,81,70,19,21
98,70,19,70,19,19,81,81,73,52,81,122,122
7727,52,52,52,52,52,52,12,52,52,52,52,52
7726,52,52,52,52,52,52,52,52,52,52,52,52
7729,16,52,12,1,16,5,52,52,52,52,52,16
94,1,1,1,1,1,1,1,1,1,1,1,28
93,1,16,16,1,1,16,16,16,16,16,16,16
7730,52,52,12,1,16,5,52,52,52,52,52,16
7733,52,52,52,52,52,52,52,52,52,52,52,52
7732,27,28,27,28,1,28,28,28,1,52,52,52
3320,28,27,27,27,1,28,1,28,1,28,1,28
2182,1,28,1,28,1,28,1,1,70,28,1,28
873,16,16,12,16,16,16,16,16,16,16,16,16
4798,28,28,63,28,63,28,63,28,63,28,63,28
5259,21,21,19,19,63,81,81,81,27,63,52,52
5260,19,19,19,19,19,19,19,19,81,81,81,122
5257,21,122,122,70,19,19,63,19,19,19,19,19
5258,21,21,19,19,63,81,52,81,27,63,52,52
5263,28,43,70,28,27,70,28,27,70,28,70,70
5264,28,28,70,28,27,70,28,27,70,28,63,70
5261,19,19,19,63,19,19,19,19,19,81,81,122
5262,28,28,28,1,28,1,28,1,28,1,28,21
5265,28,43,70,28,27,70,28,27,70,28,63,70
5266,28,81,52,81,81,81,28,70,28,73,1,70
10574,1,28,1,28,1,28,1,28,1,1,1,1
10573,1,1,1,1,28,1,28,1,1,1,28,16
10572,1,1,1,1,1,1,1,1,1,1,1,16
10571,1,28,1,28,1,28,1,28,1,1,1,1
10578,28,1,1,1,1,1,28,1,1,1,1,1
10577,28,1,1,1,28,1,1,1,1,1,1,1
10576,1,1,12,11,1,6,52,52,52,52,52,52
10575,1,1,1,1,1,6,1,1,1,1,1,52
10580,1,1,1,1,1,1,1,1,1,1,16,16
10579,1,1,12,1,16,16,16,16,16,16,16,16
6976,1,19,27,28,19,28,52,5,5,5,28,70
4036,28,1,28,27,27,27,28,1,28,1,28,1
4037,27,1,27,27,27,27,27,43,43,70,28,28
3949,1,1,12,1,1,1,1,1,1,1,1,12
3948,27,1,28,1,28,1,28,1,28,1,27,1
4793,1,28,1,28,1,28,1,28,1,28,1,28
3943,1,28,1,28,1,28,1,27,1,28,1,28
4029,16,16,12,16,16,16,16,16,16,16,16,16
4030,16,16,12,16,16,16,16,16,16,16,16,16
3940,1,27,1,27,1,28,1,28,1,28,1,28
3947,27,1,27,1,28,1,28,1,28,1,27,1
3946,16,11,31,16,16,16,28,52,52,16,52,52
3945,16,1,12,16,16,16,16,16,16,16,16,12
4035,28,16,28,16,27,28,1,27,16,28,27,28
10403,52,52,52,70,52,52,52,52,52,52,52,52
2557,5,28,1,28,43,43,28,19,28,43,43,28
4791,1,28,1,28,1,28,1,28,1,28,1,28
7300,16,16,12,16,1,16,16,16,16,16,16,19
2558,28,1,28,19,28,12,28,27,1,28,43,43
4796,28,1,28,1,28,1,28,1,28,1,28,1
7299,16,16,12,16,16,16,16,16,16,16,16,12
2559,1,28,1,28,1,28,1,28,1,28,1,28
4797,63,28,1,28,1,28,63,28,1,28,1,28
2560,27,28,27,28,28,28,1,28,1,28,1,28
2291,28,28,28,1,28,1,28,1,28,1,28,1
4794,1,28,1,28,1,28,1,28,1,28,1,28
2553,27,27,27,27,27,28,1,28,1,28,1,28
4795,1,28,1,28,1,28,1,28,1,28,1,28
6729,16,16,12,16,16,16,16,16,16,16,16,16
2554,27,27,27,27,27,28,1,28,1,28,1,28
4704,63,28,63,28,63,28,63,28,63,28,63,28
4705,28,63,28,63,28,63,28,63,28,63,28,63
4706,63,28,63,28,63,28,28,63,28,63,28,28
4707,28,28,28,63,28,63,28,28,63,28,28,63
4700,28,1,28,1,28,1,28,1,28,1,28,1
4701,28,1,28,1,28,1,28,1,28,1,28,1
4702,28,28,63,28,63,28,63,28,28,63,28,63
4703,28,1,28,1,28,1,28,1,28,1,28,1
6978,27,1,27,1,28,1,28,1,27,1,28,1
2556,1,43,43,43,28,19,43,28,1,43,43,28
4708,1,1,1,1,1,1,1,1,1,1,1,16
4709,1,1,1,1,1,1,1,1,1,1,1,16
3580,16,16,12,16,16,16,16,16,16,16,16,16
7308,52,91,12,1,16,6,16,19,52,19,19,19
7307,52,16,12,16,16,6,12,16,16,91,16,16
2561,27,28,27,28,27,28,1,28,1,28,1,28
2562,27,28,27,28,27,28,1,28,1,28,1,28
9595,1,28,12,28,28,1,4,28,28,31,28,52
846,1,19,19,12,91,6,52,52,1,73,1,52
847,16,16,12,12,5,6,52,52,1,52,52,52
848,16,16,12,12,52,6,52,52,16,52,52,52
849,1,19,19,91,91,6,6,91,1,73,19,19
842,19,19,19,12,91,6,6,1,1,73,1,91
843,12,91,12,91,91,6,16,1,1,73,1,91
844,70,28,75,28,52,52,52,70,28,73,28,21
845,1,19,19,12,91,6,1,91,1,73,1,19
850,16,19,19,12,5,6,1,52,1,73,52,52
851,19,91,19,12,91,6,1,1,1,73,1,16
4809,16,12,12,16,16,16,52,16,16,16,16,16
3592,16,16,12,16,16,16,16,16,16,16,16,12
10398,27,28,1,28,1,28,1,28,1,28,1,1
4582,28,27,70,4,27,70,28,1,70,28,63,70
4583,28,21,70,28,27,70,28,63,70,28,19,70
4580,43,43,43,43,43,43,70,43,43,43,43,43
4581,28,21,70,28,27,70,28,63,70,28,63,70
4586,28,1,28,1,70,16,43,43,70,43,52,52
4587,43,43,70,43,43,43,43,70,43,43,43,43
4584,27,52,52,28,27,70,52,63,52,28,52,52
4585,43,43,21,70,28,70,43,43,43,43,43,43
4588,43,43,70,43,43,43,43,43,43,43,43,43
4589,43,70,70,43,43,70,43,70,43,43,43,43
1797,1,28,1,28,1,28,1,1,28,1,1,1
1798,1,28,1,28,1,28,1,1,28,1,1,1
4326,1,16,1,81,81,81,19,28,19,4,19,43
4327,27,70,28,27,70,28,43,70,28,27,70,28
4324,27,70,28,27,70,28,43,70,28,27,70,28
4325,28,43,43,43,43,1,43,43,1,4,43,43
4322,27,70,28,43,70,28,43,70,28,27,70,28
4323,27,70,28,27,70,28,28,70,28,28,70,28
4321,27,70,28,43,70,28,19,70,28,27,70,28
4328,43,43,28,43,43,28,63,70,28,43,70,28
4329,16,16,28,16,70,28,16,16,28,16,70,28
6287,8,8,8,8,8,8,8,8,8,8,8,8
6288,8,8,8,8,8,8,8,8,8,8,8,8
6285,8,8,8,8,8,8,8,8,8,8,8,8
6286,8,8,12,8,8,8,8,8,8,8,8,8
6283,8,8,12,8,8,8,8,16,8,8,16,8
6284,8,8,8,8,8,8,8,8,8,8,8,8
6282,8,8,8,8,8,8,8,8,8,8,8,8
1799,1,28,1,28,1,28,1,1,28,1,1,1
6289,8,8,8,8,8,8,8,8,8,8,8,8
6290,8,8,8,8,8,8,8,8,8,8,8,8
57,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
56,19,16,1,19,63,16,1,16,16,19,27,70
8293,27,28,28,28,1,27,1,1,1,1,1,1
8294,27,28,28,28,1,1,1,1,1,1,1,1
8295,52,52,12,52,52,52,52,52,52,52,52,52
8296,52,52,12,52,52,52,52,52,52,52,52,52
8289,28,1,28,1,28,1,5,1,1,1,1,1
8290,27,1,28,27,1,28,1,28,1,28,1,28
8291,27,28,28,28,1,28,1,1,1,1,1,16
8292,27,28,28,28,1,63,1,1,1,1,1,16
7256,28,43,12,28,28,28,28,28,1,28,1,28
8297,52,52,52,52,52,52,52,52,52,52,52,52
8298,52,52,52,52,52,52,52,52,52,52,52,52
7874,16,16,12,16,16,16,16,16,16,16,16,16
7875,16,52,12,12,16,12,12,16,5,16,16,16
7866,52,52,52,4,5,52,52,52,52,52,52,52
7867,27,28,12,28,1,28,1,28,1,28,1,28
7868,16,16,12,16,16,16,16,16,16,16,16,16
7869,27,31,12,4,5,5,4,1,31,52,52,52
7870,1,16,12,1,5,1,4,1,31,1,52,1
7871,27,63,1,4,5,5,4,1,31,52,52,52
7872,16,16,12,16,16,16,16,16,16,16,16,16
7873,1,16,12,1,1,16,16,16,1,16,1,16
2439,28,52,28,1,28,52,52,52,28,52,28,1
2438,1,28,1,28,1,28,1,28,1,28,1,28
2437,28,27,1,28,1,28,1,28,1,28,1,28
2436,28,27,1,28,1,28,1,28,1,28,1,28
2443,1,28,1,28,63,28,1,28,1,28,1,1
2442,1,28,12,28,1,28,1,28,1,28,1,28
2441,1,28,12,28,1,28,1,28,1,28,1,28
2440,1,28,1,28,1,28,1,28,1,28,1,28
2445,52,28,1,28,1,28,1,28,1,28,1,28
2444,16,16,12,28,16,16,16,16,1,16,1,16
6387,31,1,28,1,28,1,28,1,28,1,28,1
6386,16,5,52,52,52,52,52,52,52,52,52,52
6385,52,52,52,52,52,52,52,52,52,52,52,52
6384,1,28,1,28,1,28,1,28,1,28,1,28
6383,1,28,1,28,1,28,1,28,1,28,1,28
6382,1,28,1,28,1,28,1,28,1,28,1,28
6381,1,28,1,28,1,28,1,28,1,28,1,28
6380,1,28,1,28,1,28,1,28,1,28,1,28
6379,1,28,1,28,1,28,1,28,1,28,1,28
6378,1,1,1,1,52,1,28,1,28,1,1,1
5060,75,28,28,63,28,28,63,28,28,28,28,1
9498,16,16,12,28,52,52,52,52,52,52,52,16
9497,52,52,52,52,52,52,52,52,52,52,52,52
4648,11,28,12,12,52,16,52,52,52,52,52,52
7773,1,28,28,28,1,28,28,28,75,28,1,28
9373,16,16,16,16,16,16,16,16,16,16,16,16
9374,1,1,12,16,1,1,1,1,1,1,1,1
9375,52,52,52,52,28,31,28,52,52,52,52,52
9660,16,16,12,16,16,1,16,16,16,16,1,28
9369,1,28,1,28,1,28,1,28,1,28,27,1
9666,28,1,28,1,28,1,28,1,27,1,28,1
9663,16,28,1,1,28,1,28,1,70,52,52,52
9372,52,52,52,52,28,31,28,52,52,52,52,52
9667,28,28,52,28,52,28,52,28,28,28,52,52
9668,28,52,52,52,52,52,52,28,28,52,52,52
9377,28,1,70,28,1,1,1,70,28,1,28,1
9378,28,1,28,1,28,1,28,1,28,1,28,1
5106,16,16,12,16,16,16,16,16,16,16,16,16
5105,16,16,12,16,16,16,16,16,16,16,16,12
5098,16,16,16,16,16,16,16,16,16,16,16,12
5097,16,16,12,16,16,16,16,16,16,16,16,16
5100,16,16,12,16,16,16,16,16,16,16,16,12
5099,16,16,12,16,16,16,16,16,16,16,16,12
5102,16,16,12,16,16,16,16,16,16,16,16,16
5101,16,16,12,16,16,16,16,16,16,16,16,16
5104,16,16,12,16,16,16,16,16,16,16,16,16
5103,16,16,12,16,16,16,16,16,16,16,16,16
8779,1,1,52,1,52,52,1,52,52,52,52,1
8780,1,1,52,1,52,52,1,52,52,52,52,1
8777,16,16,12,1,16,52,16,16,16,16,16,52
8778,1,1,52,1,52,52,1,52,52,52,52,1
8783,19,52,52,52,52,52,52,52,1,5,5,5
8784,12,52,52,52,52,52,52,52,52,52,52,52
8781,52,16,12,52,16,16,52,52,52,52,52,52
8782,16,52,52,52,52,52,52,52,52,52,52,52
8785,16,28,12,28,28,1,1,1,1,1,1,28
8786,16,52,12,52,52,52,52,52,52,52,52,52
6776,28,27,27,27,27,27,27,28,81,81,81,122
6775,52,16,12,16,16,6,12,16,52,19,19,52
6774,1,28,1,28,1,28,1,27,1,28,1,28
6773,1,28,1,28,1,28,1,28,1,28,1,28
6772,1,27,1,28,1,28,1,28,1,28,1,28
6771,1,27,1,28,1,28,1,28,1,28,1,28
6770,28,28,1,28,1,28,1,28,1,28,1,28
6769,28,28,1,28,1,28,1,28,1,28,1,28
9144,27,28,28,28,28,28,28,1,28,1,28,1
6778,28,27,27,27,27,27,27,28,81,81,81,122
6777,28,27,27,27,27,27,27,28,81,81,81,122
9146,27,27,28,52,5,52,5,5,52,52,52,52
9145,52,52,52,52,63,52,5,52,52,52,52,52
3554,16,16,12,16,16,16,16,16,16,16,1,28
3555,16,16,12,16,16,16,16,16,16,16,16,12
3556,16,16,12,16,16,16,16,16,16,16,16,12
1941,16,16,1,28,1,28,1,28,1,28,1,28
1940,1,28,1,28,1,28,1,28,1,28,1,28
3559,16,16,12,16,16,16,16,16,16,16,16,12
3560,16,16,12,16,16,16,16,16,16,16,16,12
1937,28,1,28,1,1,1,1,1,1,1,1,1
1936,1,12,1,28,1,1,1,28,1,5,28,52
1939,1,28,1,28,1,28,1,28,1,28,1,28
1938,1,28,1,1,1,28,1,1,1,1,1,28
1933,28,1,1,52,1,1,1,1,1,1,1,1
1932,1,1,1,1,1,1,1,1,1,1,1,1
1935,1,1,1,28,1,1,1,1,1,1,28,52
1934,1,1,1,1,1,1,1,1,1,1,1,1
9061,28,1,28,1,28,1,28,1,28,1,28,1
9054,28,28,12,28,28,28,1,28,1,1,28,28
10428,28,52,52,19,28,27,16,28,16,28,16,12
10425,28,28,52,52,52,28,43,52,52,52,52,28
10426,28,28,52,52,52,28,43,52,52,52,52,28
1,16,19,1,19,19,19,63,16,19,16,19,16
2,16,16,16,16,16,16,16,16,16,16,16,16
5706,28,28,28,28,28,28,28,28,28,28,28,28
9067,31,52,52,52,52,52,52,52,52,28,52,28
9062,28,1,28,1,28,1,28,1,28,1,28,1
9063,28,1,28,1,28,1,28,1,28,1,28,1
26,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
10433,43,43,28,73,28,43,73,56,70,28,19,73
10434,43,43,43,28,73,28,70,28,73,28,70,28
5665,63,28,63,28,63,28,63,28,28,1,28,28
5664,63,28,63,28,63,28,63,28,28,1,28,28
7527,28,28,1,28,1,28,28,27,1,28,1,28
7526,1,1,28,28,28,28,28,27,1,28,1,28
7362,28,28,1,28,1,28,1,28,1,28,1,28
7361,28,28,63,28,1,28,1,28,1,28,1,28
7531,28,28,1,28,1,28,28,27,1,28,1,28
7530,28,28,1,28,1,28,28,27,1,28,1,28
7529,28,28,52,52,1,52,52,52,52,52,52,28
7528,28,28,1,28,1,28,28,27,1,28,1,28
6952,70,19,27,28,19,28,52,5,5,5,28,70
6951,28,1,28,1,28,1,28,1,28,1,28,1
7533,28,28,1,28,1,28,28,27,1,28,1,28
7532,28,28,1,28,1,28,28,27,1,28,1,28
7364,1,28,1,28,1,28,1,28,1,28,1,28
7363,1,28,1,28,1,28,1,28,1,28,1,28
6954,28,1,28,1,28,1,70,28,1,28,1,70
6953,28,1,28,1,28,1,70,28,28,28,28,1
6695,28,1,28,1,70,16,70,43,70,43,52,52
6694,70,28,27,70,28,4,70,27,16,70,28,21
6697,16,16,12,16,16,16,16,16,16,16,16,19
6696,28,1,28,1,70,16,43,43,70,43,52,52
6699,52,52,52,52,70,19,73,70,43,43,43,43
6698,52,52,52,52,70,19,73,70,43,43,43,43
6701,70,28,27,70,28,4,70,27,52,70,28,21
6700,70,28,27,70,28,4,70,27,52,70,28,21
6703,43,43,52,52,52,52,52,70,43,43,16,70
6702,70,28,27,70,28,4,70,27,52,70,28,21
11161,19,19,19,27,19,28,16,1,19,19,19,19
2776,27,1,12,1,28,1,28,1,28,1,1,1
5596,28,16,12,16,12,16,52,16,16,52,52,52
5671,1,28,1,28,1,28,1,28,1,28,1,28
5995,1,1,1,27,1,28,1,28,1,28,1,28
2768,1,28,1,28,1,28,1,28,1,28,1,28
2767,1,28,1,28,1,28,1,28,1,28,1,28
2770,1,28,1,28,1,28,1,28,1,28,1,28
2769,1,28,12,28,1,28,1,28,1,28,1,28
2772,1,28,1,28,1,28,1,28,1,28,1,28
2771,28,1,28,28,28,1,28,28,1,1,1,28
2774,27,16,12,1,28,1,28,1,28,1,1,16
2773,27,16,12,1,28,1,28,1,28,1,1,16
5997,28,16,28,1,28,1,28,1,28,1,28,1
3377,52,52,52,1,31,52,52,52,52,52,1,4
3378,28,16,12,16,16,16,52,16,16,16,16,52
3375,16,16,12,16,16,16,16,16,16,16,16,16
3376,52,52,52,28,16,52,52,52,52,52,52,52
3373,16,16,12,16,16,16,16,16,16,16,16,16
3374,16,16,12,16,16,16,16,16,16,16,16,16
3371,16,16,12,16,16,16,16,16,16,16,16,12
3372,16,16,12,16,16,16,16,16,16,16,16,16
3369,16,16,12,16,16,16,16,16,16,16,16,12
3370,16,16,12,16,16,16,16,16,16,16,16,12
4179,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4178,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4175,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4174,16,16,12,16,16,16,16,16,16,16,16,12
4177,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4176,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4171,16,16,12,16,16,16,16,16,16,16,16,16
4170,16,16,12,16,16,16,16,16,16,16,16,12
4173,16,16,12,16,16,16,16,16,16,16,16,16
4172,16,16,12,16,16,16,16,16,16,16,16,16
6519,70,63,73,43,43,43,70,73,19,52,52,52
6518,70,16,73,16,16,43,16,16,16,16,16,16
6521,43,43,70,73,43,43,43,70,28,52,52,52
6520,43,43,70,73,43,43,43,70,28,52,52,52
6515,16,16,16,28,16,16,16,16,16,16,43,16
6514,28,52,19,70,70,19,63,4,1,81,19,70
6517,16,16,19,16,16,16,16,16,16,16,16,16
6516,1,1,43,43,43,70,28,52,52,52,70,43
6523,70,28,21,70,28,4,70,28,21,70,28,21
6522,43,43,70,73,43,43,43,70,28,52,52,52
8133,1,1,1,1,16,16,16,1,16,16,16,16
3433,1,28,1,28,1,28,1,28,1,28,1,28
3434,1,28,1,28,1,28,1,28,1,28,1,28
3429,1,28,1,28,1,28,1,28,1,28,1,28
3430,28,1,1,28,1,28,1,28,1,28,1,28
3431,1,28,1,28,1,28,1,28,1,28,1,28
3432,1,28,1,28,1,28,1,28,1,28,1,28
3426,28,1,1,28,1,28,1,28,1,28,1,28
3427,1,28,1,28,1,28,1,28,1,28,1,28
3428,1,28,1,28,1,28,1,28,1,28,1,28
7987,52,52,70,43,43,43,70,73,43,43,70,43
7986,52,52,70,43,43,43,70,73,43,43,70,43
7985,52,52,70,19,43,19,70,73,19,43,70,43
7984,52,52,70,43,43,43,70,73,43,43,70,43
7991,52,52,70,43,43,43,70,73,43,43,70,43
7990,52,1,63,52,52,52,52,52,52,52,52,52
7989,52,52,70,43,43,43,70,73,43,43,70,43
7988,52,52,70,43,43,43,70,73,43,43,70,43
7993,52,52,52,52,52,52,52,52,52,52,52,52
7992,28,70,28,70,19,70,52,52,52,52,70,52
10438,28,28,1,28,1,28,1,28,1,28,1,28
11124,28,63,70,28,28,70,28,19,70,81,122,70
11123,28,63,70,28,28,70,28,19,70,81,122,70
11122,28,63,70,28,28,70,28,19,70,81,122,70
11121,28,63,70,28,19,70,28,19,70,81,122,70
151,19,19,1,19,19,19,19,19,19,63,70,70
11119,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11118,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11117,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11126,16,16,16,16,16,16,52,52,16,16,16,16
11125,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1781,43,43,28,28,70,43,43,73,70,52,52,52
9318,52,52,52,52,28,52,28,52,52,52,52,52
9317,1,28,1,28,1,28,1,28,1,28,1,28
9312,63,28,28,52,52,52,28,28,52,52,52,28
9311,27,52,52,52,28,28,52,52,52,52,27,52
9310,52,52,52,19,19,19,19,19,70,52,52,52
9309,70,28,43,43,43,28,1,43,43,28,63,43
9316,27,28,1,28,1,28,1,28,1,28,1,28
9315,43,43,28,70,28,1,43,43,28,31,43,43
9314,52,52,52,52,52,70,28,19,28,73,28,52
9313,27,27,52,52,52,52,52,52,52,27,52,16
9005,1,28,1,28,1,28,1,28,75,28,1,28
9004,52,12,12,52,52,12,52,52,52,52,52,52
9007,28,1,28,1,28,1,28,1,28,27,63,28
