Subbasin,LANDUSE,SOIL,SLOPE_BAND,AREA (ha),%SUBBASIN,HRUGIS
125,ytuz,64554,2.0-5.0,9.00000,0.45318,001250070
125,ytuq,64554,0-2.0,111.00000,5.87225,001250101
125,ytuq,64554,2.0-5.0,66.00000,3.48710,001250102
125,ytuq,64556,0-2.0,298.00000,15.81835,001250103
125,ytuq,64556,2.0-5.0,25.00000,1.32615,001250104
125,ytuq,64589,0-2.0,70.00000,3.70176,001250105
125,ytuq,64589,2.0-5.0,121.00000,6.42084,001250106
125,ytuq,64496,0-2.0,43.00000,2.29929,001250107
125,ytuq,64496,2.0-5.0,24.00000,1.25936,001250108
125,ytuq,64466,0-2.0,63.00000,3.33445,001250109
125,ytuq,64466,2.0-5.0,29.00000,1.55512,001250110
125,vvur,64554,2.0-5.0,3.00000,0.16696,001250080
125,vvws,64589,2.0-5.0,36.00000,1.90812,001250061
126,yuws,64479,0-2.0,2.00000,0.12182,001260001
126,RNGB,64539,2.0-5.0,7.00000,0.46903,001260005
126,RNGB,64539,5.0-9999,77.00000,5.20802,001260006
126,RNGB,64540,5.0-9999,51.00000,3.43546,001260007
126,RNGB,64542,5.0-9999,38.00000,2.57660,001260008
126,RNGB,64545,2.0-5.0,5.00000,0.33502,001260009
126,RNGB,64545,5.0-9999,74.00000,4.97655,001260010
126,RNGB,64431,5.0-9999,68.00000,4.59889,001260011
126,RNGB,64432,5.0-9999,42.00000,2.86898,001260012
126,RNGB,64508,5.0-9999,81.00000,5.50040,001260013
126,xuqz,64538,5.0-9999,0.00000,0.01218,001260018
126,OATS,64539,5.0-9999,0.00000,0.03046,001260136
126,xzry,64417,2.0-5.0,2.00000,0.10355,001260021
126,xtzw,64448,2.0-5.0,2.00000,0.10355,001260023
126,xtzv,64448,5.0-9999,0.00000,0.02436,001260024
126,xtzu,64448,0-2.0,14.00000,0.96851,001260025
126,xtzt,64448,2.0-5.0,2.00000,0.16446,001260026
126,xtzs,64448,0-2.0,2.00000,0.14619,001260027
126,URLD,64539,0-2.0,1.00000,0.06091,001260028
126,URLD,64539,2.0-5.0,1.00000,0.06091,001260029
126,URLD,64539,5.0-9999,8.00000,0.54821,001260030
126,URLD,64545,2.0-5.0,1.00000,0.09137,001260031
126,URLD,64545,5.0-9999,9.00000,0.62740,001260032
126,URLD,64431,5.0-9999,5.00000,0.30456,001260033
126,URLD,64446,0-2.0,3.00000,0.17665,001260034
126,URLD,64446,2.0-5.0,3.00000,0.18883,001260035
126,URLD,64448,0-2.0,4.00000,0.25583,001260036
126,URLD,64448,2.0-5.0,4.00000,0.23756,001260037
126,URLD,64448,5.0-9999,2.00000,0.11573,001260038
126,URLD,64417,0-2.0,5.00000,0.34720,001260039
126,URLD,64417,2.0-5.0,5.00000,0.32893,001260040
126,URLD,64417,5.0-9999,1.00000,0.06700,001260041
126,URLD,64461,0-2.0,4.00000,0.23756,001260042
126,URLD,64461,2.0-5.0,1.00000,0.07919,001260043
126,URLD,64461,5.0-9999,0.00000,0.03046,001260044
126,URLD,64479,0-2.0,6.00000,0.40811,001260045
126,URLD,64479,2.0-5.0,2.00000,0.15228,001260046
126,URLD,64508,2.0-5.0,1.00000,0.04264,001260047
126,URLD,64508,5.0-9999,6.00000,0.38984,001260048
126,xtzq,64417,0-2.0,5.00000,0.31674,001260156
126,ALFA,64448,0-2.0,2.00000,0.14619,001260063
126,ALFA,64448,2.0-5.0,2.00000,0.15228,001260064
126,ALFA,64448,5.0-9999,1.00000,0.03655,001260065
126,ALFA,64417,0-2.0,2.00000,0.10355,001260066
126,ALFA,64417,2.0-5.0,1.00000,0.04264,001260067
126,ALFA,64461,0-2.0,1.00000,0.07309,001260068
126,ALFA,64531,0-2.0,1.00000,0.04264,001260069
126,ALFA,64531,2.0-5.0,1.00000,0.04873,001260070
126,ALFA,64531,5.0-9999,0.00000,0.00609,001260071
126,ALFA,64479,0-2.0,1.00000,0.06700,001260072
126,ALFA,64479,2.0-5.0,1.00000,0.06700,001260073
126,xtuu,64479,0-2.0,2.00000,0.11573,001260075
126,xyzr,64479,0-2.0,3.00000,0.20710,001260076
126,zusw,64482,2.0-5.0,5.00000,0.36547,001260077
126,xtxu,64538,5.0-9999,1.00000,0.07309,001260078
126,xtxt,64538,5.0-9999,1.00000,0.04873,001260079
126,xtxs,64539,5.0-9999,16.00000,1.07206,001260080
126,xtxr,64538,5.0-9999,1.00000,0.07309,001260176
126,ytzs,64495,2.0-5.0,10.00000,0.67004,001260082
126,yyzs,64531,5.0-9999,0.00000,0.01827,001260087
126,ytxz,64478,5.0-9999,1.00000,0.05482,001260088
126,xtux,64479,0-2.0,0.00000,0.01218,001260090
126,xtuw,64479,0-2.0,1.00000,0.07919,001260091
126,xtuv,64479,0-2.0,0.00000,0.02436,001260092
126,yyyq,64448,5.0-9999,1.00000,0.05482,001260093
126,xtut,64479,0-2.0,0.00000,0.01218,001260094
126,xtus,64544,0-2.0,0.00000,0.00609,001260095
126,xtur,64479,2.0-5.0,1.00000,0.09137,001260096
126,xtuq,64417,2.0-5.0,1.00000,0.07309,001260097
126,xttw,64495,0-2.0,1.00000,0.03655,001260098
126,xttv,64495,0-2.0,3.00000,0.18883,001260099
126,xttt,64531,0-2.0,0.00000,0.02436,001260100
126,xtts,64531,0-2.0,1.00000,0.07309,001260101
126,ytvt,64432,5.0-9999,21.00000,1.41317,001260102
126,ytvr,64446,0-2.0,2.00000,0.10964,001260104
126,yyxr,64531,0-2.0,3.00000,0.21319,001260105
126,RADI,64448,2.0-5.0,0.00000,0.03046,001260106
126,RADI,64417,0-2.0,0.00000,0.01218,001260107
126,RADI,64417,2.0-5.0,0.00000,0.00609,001260108
126,RADI,64544,2.0-5.0,0.00000,0.00609,001260109
126,RADI,64544,5.0-9999,0.00000,0.01218,001260110
126,RADI,64478,0-2.0,0.00000,0.00609,001260113
126,RADI,64478,2.0-5.0,0.00000,0.01218,001260114
126,RADI,64446,0-2.0,0.00000,0.00609,001260111
126,RADI,64446,2.0-5.0,0.00000,0.01218,001260112
126,RADI,64479,0-2.0,1.00000,0.07309,001260115
126,MINT,64417,0-2.0,1.00000,0.05482,001260116
126,MINT,64417,5.0-9999,0.00000,0.00609,001260117
126,MINT,64544,2.0-5.0,0.00000,0.01218,001260121
126,MINT,64544,5.0-9999,0.00000,0.03046,001260122
126,MINT,64446,2.0-5.0,0.00000,0.02436,001260119
126,MINT,64446,5.0-9999,0.00000,0.00609,001260120
126,MINT,64479,0-2.0,1.00000,0.03655,001260118
126,yyuv,64448,2.0-5.0,0.00000,0.03046,001260123
126,ytvs,64417,0-2.0,2.00000,0.14619,001260126
126,zysv,64495,0-2.0,0.00000,0.01827,001260128
126,xzsr,64544,2.0-5.0,1.00000,0.07309,001260130
126,xzsq,64479,0-2.0,11.00000,0.76141,001260132
126,xzrz,64417,2.0-5.0,1.00000,0.06700,001260022
126,zsxq,64508,5.0-9999,8.00000,0.54821,001260142
126,zxwz,64417,2.0-5.0,0.00000,0.01827,001260145
126,zxwy,64544,5.0-9999,0.00000,0.01218,001260146
126,zvtr,64539,5.0-9999,2.00000,0.12182,001260148
126,yxqt,64479,0-2.0,3.00000,0.20710,001260151
126,yxqs,64448,0-2.0,1.00000,0.04873,001260152
126,zsqr,64417,2.0-5.0,1.00000,0.08528,001260153
126,xtzr,64417,0-2.0,1.00000,0.04873,001260154
126,zrzx,64508,5.0-9999,1.00000,0.04873,001260155
126,URMD,64539,2.0-5.0,3.00000,0.21319,001260049
126,URMD,64539,5.0-9999,16.00000,1.09642,001260050
126,URMD,64542,2.0-5.0,0.00000,0.02436,001260051
126,URMD,64542,5.0-9999,6.00000,0.38984,001260052
126,URMD,64545,2.0-5.0,2.00000,0.10964,001260053
126,URMD,64545,5.0-9999,3.00000,0.23147,001260054
126,URMD,64431,2.0-5.0,1.00000,0.03655,001260055
126,URMD,64431,5.0-9999,7.00000,0.45075,001260056
126,URMD,64563,0-2.0,3.00000,0.20101,001260057
126,URMD,64563,2.0-5.0,13.00000,0.88932,001260058
126,URMD,64563,5.0-9999,15.00000,1.01724,001260059
126,URMD,64417,0-2.0,3.00000,0.18274,001260060
126,URMD,64417,2.0-5.0,3.00000,0.19492,001260061
126,URMD,64417,5.0-9999,2.00000,0.12182,001260062
126,ywvx,64417,0-2.0,26.00000,1.77255,001260157
126,ywvw,64417,0-2.0,16.00000,1.09033,001260158
126,ywus,64531,5.0-9999,14.00000,0.92587,001260187
126,ywuq,64563,5.0-9999,31.00000,2.06493,001260161
126,ywtv,64448,2.0-5.0,60.00000,4.05677,001260162
126,ywtu,64545,5.0-9999,2.00000,0.15228,001260163
126,ywtt,64563,5.0-9999,1.00000,0.07919,001260164
126,zwut,64531,2.0-5.0,0.00000,0.00609,001260165
126,xvxv,64479,0-2.0,1.00000,0.04873,001260167
126,xvxu,64479,5.0-9999,2.00000,0.12182,001260168
126,xvxr,64539,5.0-9999,3.00000,0.22538,001260169
126,yvyq,64542,5.0-9999,7.00000,0.46903,001260170
126,yvxz,64531,0-2.0,1.00000,0.07919,001260171
126,zwqs,64540,5.0-9999,1.00000,0.08528,001260172
126,zwqr,64540,5.0-9999,1.00000,0.09137,001260173
126,yvwx,64417,2.0-5.0,0.00000,0.01827,001260175
126,zurz,64478,2.0-5.0,4.00000,0.24974,001260081
126,xvtz,64541,5.0-9999,1.00000,0.03655,001260177
126,xvts,64448,0-2.0,1.00000,0.06700,001260188
126,xvtr,64479,0-2.0,2.00000,0.10355,001260180
126,xvtq,64448,0-2.0,1.00000,0.09137,001260194
126,xvsz,64448,0-2.0,0.00000,0.03046,001260182
126,zqwq,64544,5.0-9999,0.00000,0.01218,001260183
126,xzss,64417,2.0-5.0,41.00000,2.74106,001260017
126,yqsy,64417,2.0-5.0,1.00000,0.07309,001260184
126,yqsx,64417,2.0-5.0,1.00000,0.07309,001260185
126,zquz,64479,0-2.0,1.00000,0.07919,001260186
126,zrvu,64544,2.0-5.0,0.00000,0.00609,001260160
126,yvvw,64478,0-2.0,0.00000,0.03046,001260179
126,yvqx,64448,0-2.0,0.00000,0.02436,001260189
126,yvqw,64448,0-2.0,0.00000,0.01827,001260190
126,yvvv,64479,0-2.0,0.00000,0.02436,001260192
126,zvst,64417,0-2.0,1.00000,0.06700,001260193
126,yvvu,64478,0-2.0,11.00000,0.77359,001260181
126,zvry,64540,5.0-9999,3.00000,0.18274,001260195
126,yvvt,64478,0-2.0,2.00000,0.10355,001260196
126,yzzz,64478,0-2.0,5.00000,0.32284,001260198
126,yuys,64417,2.0-5.0,0.00000,0.01218,001260199
126,yuyr,64479,0-2.0,1.00000,0.06700,001260200
126,yuxz,64531,2.0-5.0,7.00000,0.49948,001260201
126,yuxt,64479,0-2.0,1.00000,0.06700,001260202
131,RNGB,61307,5.0-9999,436.00000,10.73225,001310005
131,RNGB,61306,5.0-9999,771.00000,18.98970,001310004
131,RNGB,61372,5.0-9999,489.00000,12.04608,001310003
131,ALFA,61281,0-2.0,1.00000,0.01551,001310011
131,ALFA,61281,2.0-5.0,2.00000,0.04210,001310012
131,ALFA,61318,2.0-5.0,0.00000,0.00665,001310013
131,ALFA,61318,5.0-9999,1.00000,0.01994,001310014
131,ALFA,61320,0-2.0,4.00000,0.10413,001310015
131,ALFA,61320,2.0-5.0,3.00000,0.08419,001310016
131,wstt,61320,2.0-5.0,7.00000,0.17725,001310025
131,wsts,61372,5.0-9999,0.00000,0.01108,001310026
131,wstr,61297,2.0-5.0,1.00000,0.01329,001310027
131,wsst,61372,5.0-9999,2.00000,0.05982,001310028
131,wrys,61281,5.0-9999,0.00000,0.01108,001310036
131,wryr,61320,0-2.0,2.00000,0.05539,001310037
131,wryq,61320,2.0-5.0,1.00000,0.03323,001310038
131,wrxz,61320,2.0-5.0,4.00000,0.10856,001310039
131,wrxy,61320,2.0-5.0,21.00000,0.51844,001310040
131,wrxx,61320,0-2.0,2.00000,0.05539,001310041
131,wrxw,61372,5.0-9999,0.00000,0.00886,001310042
